Quantity,Material ID,PO Number,Employee,Heat,Date,Initial Location
5230,MMC0000756,PO-067705,6229,332082,02/13/2026,RECV
1240,MMC0000082,PO-067731,6229,329289,02/13/2026,RECV
6360,MMC0000082,PO-067731,6229,329289,02/13/2026,RECV
6360,MMC0000082,PO-067731,6229,329289,02/13/2026,RECV
4770,MMC0000082,PO-067731,6229,329289,02/13/2026,RECV
4770,MMC0000082,PO-067731,6229,329289,02/13/2026,RECV
654,MMC0000381,PO-067734,6229,M76108-1,02/13/2026,RECV
686,MMC0000381,PO-067734,6229,M76108-1,02/13/2026,RECV
1205,MMF0005511,PO-067746,6229,332077,02/13/2026,S-00
1450,MMC0001122,PO-067746,6229,333241,02/13/2026,RECV
4320,MMC0000939,PO-067746,6229,333796,02/13/2026,RECV
4330,MMC0000939,PO-067746,6229,333796,02/13/2026,RECV
5050,MMC0000939,PO-067746,6229,333796,02/13/2026,RECV
5040,MMC0000939,PO-067746,6229,333796,02/13/2026,RECV
4027,MMF0005507,PO-067793,6229,333796,02/13/2026,S-00
3660,MMF0005507,PO-067793,6229,333796,02/13/2026,S-00
48,MMF0005802,PO-067817,6229,241031E03C,02/13/2026,T-00
9940,MMC0000734,PO-067834,6229,5363280,02/13/2026,RECV
1420,MMC0000753,PO-067844,6229,332082,02/13/2026,RECV
1520,MMC0000991,PO-067859,6229,832P31720,02/13/2026,RECV
7420,MMC0000980,PO-067879,6229,843P71480,02/13/2026,RECV
2960,MMC0000980,PO-067879,6229,843P71480,02/13/2026,RECV
2960,MMC0000980,PO-067879,6229,843P71480,02/13/2026,RECV
2352,MMF0005506,PO-067883,6229,331501,02/13/2026,S-00
2352,MMF0005506,PO-067883,6229,331501,02/13/2026,S-00
2000,963093,PO-067911,6229,4052025,02/13/2026,WC
2000,963093,PO-067911,6229,4052025,02/13/2026,WC
4630,MMCCS00880,PO-067948,6229,NM5546,02/13/2026,RECV
4660,MMC0S00880,PO-067948,6229,NM5546,02/13/2026,RECV
5000,6246807,PO-066287,6229,2402151-4,02/12/2026,RECV DESK
9470,MMC0000880,PO-067084,6229,EB9249,02/12/2026,V-D0-05
9470,MMC0000880,PO-067084,6229,EB9249,02/12/2026,V-D0-05
9470,MMC0000880,PO-067084,6229,EB9249,02/12/2026,V-D0-05
9470,MMC0000880,PO-067084,6229,EB9249,02/12/2026,V-D0-05
10,24755869,PO-067120,6229,,02/12/2026,RECV DESK
9620,MMC0000760,PO-067385,6229,327820,02/12/2026,V-C0-02
9640,MMC0000760,PO-067385,6229,327820,02/12/2026,V-C0-02
17500,962689,PO-067645,6229,,02/12/2026,RECV
3045,MMC0000873,PO-067706,6229,190258635,02/12/2026,RECV
2730,MMC0000873,PO-067706,6229,190258635,02/12/2026,RECV
6785,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
6785,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
6735,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
6735,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
9375,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
9375,MMC0000432,PO-067731,6229,559641,02/12/2026,V-C0-06
1536,MMF0008037,PO-067794,6229,32547520,02/12/2026,T-00
3840,MMF0008037,PO-067794,6229,32547520,02/12/2026,T-00
3840,MMF0008037,PO-067794,6229,32547520,02/12/2026,T-00
3840,MMF0008037,PO-067794,6229,32547520,02/12/2026,T-00
4608,MMF0008037,PO-067794,6229,32547520,02/12/2026,T-00
9820,MMC0001103,PO-067861,6229,A082946,02/12/2026,V-F0-09
8930,MMC0001103,PO-067861,6229,A082946,02/12/2026,V-F0-09
8930,MMC0001103,PO-067861,6229,A082946,02/12/2026,V-F0-09
5000,XNM06024,PO-067868,6229,FI32913,02/12/2026,RECV DESK
5000,XNM06024,PO-067868,6229,FI32913,02/12/2026,RECV DESK
4318,MMC0000366,PO-064489,5834,25T20911,02/11/2026,RECV
4308,MMC0000366,PO-064489,5834,25T20911,02/11/2026,RECV
4600,MMC0000366,PO-064489,5834,25T20913,02/11/2026,RECV
4568,MMC0000366,PO-064489,5834,25T20913,02/11/2026,RECV
4164,MMC0000366,PO-064489,5834,25T20912,02/11/2026,RECV
4182,MMC0000366,PO-064489,5834,25T20912,02/11/2026,RECV
4590,MMC0000366,PO-064489,5834,25T20913,02/11/2026,RECV
4590,MMC0000366,PO-064489,5834,25T20913,02/11/2026,RECV
4164,MMC0000366,PO-064489,5834,25T20912,02/11/2026,RECV
9190,MMC0000652,PO-066623,6604,32548750,02/11/2026,RECV
10370,MMC0000652,PO-066623,6604,32548750,02/11/2026,RECV
10270,MMC0000652,PO-066623,6604,32548750,02/11/2026,RECV
10620,MMC0000652,PO-066623,6604,32548750,02/11/2026,RECV
8520,MMC0000652,PO-066623,5834,332534,02/11/2026,RECV
7300,MMC0000652,PO-066623,5834,332534,02/11/2026,RECV
8440,MMC0000652,PO-066623,5834,332534,02/11/2026,RECV
8470,MMC0000652,PO-066623,5834,332534,02/11/2026,RECV
8510,MMC0000652,PO-066623,5834,332534,02/11/2026,RECV
9480,MMC0000652,PO-066623,5834,332300,02/11/2026,RECV
10210,MMC0000652,PO-066623,5834,332300,02/11/2026,RECV
10160,MMC0000652,PO-066623,5834,332300,02/11/2026,RECV
10890,MMC0000652,PO-066623,5834,332300,02/11/2026,RECV
4240,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4290,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4180,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4150,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4190,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4190,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4170,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4180,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4270,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
4230,MMC0000388,PO-066865,6604,42603010,02/11/2026,RECV
6605,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
6575,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
6642,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
6649,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
6586,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
6591,MMC0000056,PO-065382,6229,327530,02/10/2026,V-B0-20
700,32155-7960,PO-066844,6229,,02/10/2026,RECV
700,32155-7959,PO-066844,6229,,02/10/2026,RECV
705,32155-7900,PO-066844,6229,,02/10/2026,RECV
5685,MMC0000776,PO-067103,6229,1303156700,02/10/2026,V-D0-07
5685,MMC0000776,PO-067103,6229,1303156700,02/10/2026,V-D0-07
1720,MMC0000870,PO-067106,6229,190159177,02/10/2026,V-B0-20
8260,MMC0000409,PO-067259,6229,190150189,02/10/2026,V-D0-02
8310,MMC0000409,PO-067259,6229,190150189,02/10/2026,V-D0-02
8230,MMC0000409,PO-067259,6229,190150189,02/10/2026,V-D0-01
2520,MMC0000450,PO-067679,6229,821P05650,02/10/2026,RECV
6398,MMC0000770,PO-067686,6229,1303156700,02/10/2026,V-D0-07
6397,MMC0000770,PO-067686,6229,1303156700,02/10/2026,V-D0-07
6260,MMC0000733,PO-067705,6229,333828,02/10/2026,RECV
5150,MMC0000418,PO-067705,6229,R06386,02/10/2026,V-D0-03
5070,MMC0000418,PO-067705,6229,R06386,02/10/2026,V-D0-03
5285,MMC0000871,PO-067706,6229,190159177,02/10/2026,V-B0-20
495,MMC0000871,PO-067706,6229,190157500,02/10/2026,V-B0-20
3413,MMF0005010,PO-067711,6229,832N37330,02/10/2026,V-C0-04
3697,MMF0005010,PO-067711,6229,832N37330,02/10/2026,V-C0-04
3320,MMC0000639,PO-067735,6229,333241,02/10/2026,V-B0-20
6100,MMC0000557,PO-067735,6229,329846,02/10/2026,V-B0-20
6100,MMC0000557,PO-067735,6229,329846,02/10/2026,V-B0-20
6100,MMC0000557,PO-067735,6229,329846,02/10/2026,V-B0-20
6170,MMC0000749,PO-067746,6229,821P05660,02/10/2026,V-D0-03
6260,MMC0000749,PO-067746,6229,821P05660,02/10/2026,V-D0-03
6800,MMC0000670,PO-067746,6229,842P30940,02/10/2026,V-B0-20
430,MMF0006012,PO-067752,6229,NLPE2123,02/10/2026,V-B0-20
764,MMF0005004,PO-067761,6229,330283,02/10/2026,S-00
1,MMF0004001,PO-067867,6229,A5E095,02/10/2026,V-B0-20
2438,MMF0005506,PO-067882,6229,A070237,02/10/2026,WC
6980,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-01
6945,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-01
6930,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-01
6850,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-01
6915,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-02
6875,MMC0000409,PO-066471,6229,190150190,02/09/2026,V-D0-02
505,32155-7960,PO-066474,6229,,02/09/2026,WC
3408,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3676,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3709,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3600,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3555,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3544,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3664,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3916,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3845,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3803,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3713,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
3860,MMC0000658,PO-066764,6229,33603,02/09/2026,RECV
5000,N117546,PO-067334,6229,,02/09/2026,V-B3-13
2540,MMF0000314,PO-067404,6229,831N09210,02/09/2026,RECV
2450,MMF0000314,PO-067404,6229,831N09210,02/09/2026,RECV
1811,MMF0000314,PO-067404,6229,831N09210,02/09/2026,RECV
4630,MMF0005537,PO-067417,6229,331877,02/09/2026,T-00
4630,MMF0005537,PO-067417,6229,327508,02/09/2026,T-00
4630,MMF0005537,PO-067417,6229,329601,02/09/2026,T-00
4630,MMF0005537,PO-067417,6229,327508,02/09/2026,T-00
4630,MMF0005537,PO-067417,6229,327508,02/09/2026,T-00
4630,MMF0005537,PO-067417,6229,329601,02/09/2026,T-00
3830,MMF0005537,PO-067417,6229,327508,02/09/2026,T-00
8,24970112,PO-067433,6229,DWG#24970114,02/09/2026,QUALITY
12,24964296,PO-067433,6229,DWG#24964303,02/09/2026,QUALITY
15,24954057,PO-067433,6229,DWG#24954131,02/09/2026,QUALITY
12,24937584,PO-067433,6229,DWG#24938183,02/09/2026,QUALITY
2500,78808626,PO-067442,6229,,02/09/2026,TOOK TO TYLER
6,26029124,PO-067586,6229,DWG#26029126,02/09/2026,QUALITY
925,MMC0000879,PO-067629,6229,7550768-001,02/09/2026,V-A4-04
22000,962689,PO-067645,6229,2601061-7,02/09/2026,V-A0-13
450,995054,PO-067664,6229,,02/09/2026,TOOK TO TYLER
4820,MMC0000418,PO-067705,6229,F03530,02/09/2026,RECV
1606,MMC0000658,PO-067822,6229,25T20220,02/09/2026,RECV
1616,MMC0000658,PO-067822,6229,25T20123,02/09/2026,RECV
6126,MMF0005575,PO-067847,6229,E2341,02/09/2026,T-00
4595,MMF0005575,PO-067847,6229,E3693,02/09/2026,T-00
13500,84743947,PO-064920,6229,,02/06/2026,RECV
13500,84743947,PO-064920,6229,,02/06/2026,RECV
13500,84743947,PO-064920,6229,,02/06/2026,RECV
10420,84743947,PO-064920,6229,,02/06/2026,RECV
5520,MMC0000420,PO-066770,6229,F04776,02/06/2026,RECV
5520,MMC0000420,PO-066770,6229,F04776,02/06/2026,RECV
1651,RMSAEB1S0125-023,PO-066887,6524,108126,02/06/2026,DD-H0-00
1651,RMSAEB1S0125-023,PO-066887,6524,108126,02/06/2026,DD-H0-00
1644,RMSAEB1S0125-023,PO-066887,6524,108128,02/06/2026,DD-H0-00
1644,RMSAEB1S0125-023,PO-066887,6524,108126,02/06/2026,DD-H0-00
1644,RMSAEB1S0125-023,PO-066887,6524,108128,02/06/2026,DD-H0-00
1644,RMSAEB1S0125-023,PO-066887,6524,108128,02/06/2026,DD-H0-00
1636,RMSAEB1S0125-023,PO-066887,6524,108126,02/06/2026,DD-H0-00
1628,RMSAEB1S0125-023,PO-066887,6524,108128,02/06/2026,DD-H0-00
1621,RMSAEB1S0125-023,PO-066887,6524,108128,02/06/2026,DD-H0-00
1621,RMSAEB1S0125-023,PO-066887,6524,108126,02/06/2026,DD-H0-00
1598,RMSAEB1S0125-023,PO-066887,6524,108127,02/06/2026,DD-H0-00
1462,RMSAEB1S0125-023,PO-066887,6524,108127,02/06/2026,DD-H0-00
4851,MMF0005012,PO-067102,6229,822P41510,02/06/2026,T-00
2740,MMC0000580,PO-067102,6229,F05724,02/06/2026,RECV
2890,MMC0000580,PO-067102,6229,F05724,02/06/2026,RECV
3040,MMC0000580,PO-067102,6229,F05724,02/06/2026,RECV
4946,MMC0001023,PO-067214,6229,N15588-1,02/06/2026,RECV
4946,MMC0001023,PO-067214,6229,N15588-1,02/06/2026,RECV
3066,MMF0005325,PO-067289,6229,330235,02/06/2026,T-00
50000,23-12625-002,PO-067306,6229,,02/06/2026,RECV
3041,MMF0001014,PO-067468,6229,730229806,02/06/2026,T-00
4380,MMC0000499,PO-067558,6229,823P69920,02/06/2026,RECV
1512,MMF0000126,PO-067591,6229,,02/06/2026,RECV
140950,M-403025,PO-067645,6229,2511181-1,02/06/2026,TRL-02
5100,MMC0000418,PO-067705,6229,R06386,02/06/2026,RECV
5150,MMC0000418,PO-067705,6229,R06386,02/06/2026,RECV
5370,MMC0000797,PO-067711,6229,328405,02/06/2026,RECV
5850,MMC0000797,PO-067711,6229,328405,02/06/2026,RECV
5840,MMC0000797,PO-067711,6229,328405,02/06/2026,RECV
2770,MMC0000777,PO-067711,6229,811P08200,02/06/2026,RECV
3210,MMC0000993,PO-067721,6229,5TS72,02/06/2026,RECV
3400,MMC0000749,PO-067746,6229,821P05650,02/06/2026,RECV
3400,MMC0000749,PO-067746,6229,821P05650,02/06/2026,RECV
3360,MMC0000749,PO-067746,6229,821P05650,02/06/2026,RECV
4190,MMF0005012,PO-067764,6229,822P41510,02/06/2026,T-00
4190,MMF0005012,PO-067764,6229,822P41510,02/06/2026,T-00
4190,MMF0005012,PO-067764,6229,822P41510,02/06/2026,T-00
4190,MMF0005012,PO-067764,6229,822P41510,02/06/2026,T-00
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,02/05/2026,RECV
1500,23541052,PO-065145,6229,N/A,02/05/2026,RECV
1500,23541052,PO-065145,6229,N/A,02/05/2026,RECV
1500,23541052,PO-065145,6229,N/A,02/05/2026,RECV
1500,23541052,PO-065145,6229,N/A,02/05/2026,RECV
1500,23541052,PO-065145,6229,N/A,02/05/2026,RECV
8260,MMC0000652,PO-066623,6229,332293,02/05/2026,V-C0-08
8300,MMC0000652,PO-066623,6229,332293,02/05/2026,V-C0-08
8350,MMC0000652,PO-066623,6229,332293,02/05/2026,V-C0-08
8460,MMC0000652,PO-066623,6229,332293,02/05/2026,V-C0-08
8040,MMC0000652,PO-066623,6229,332293,02/05/2026,V-C0-08
7530,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
7530,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
7360,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
7360,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
7530,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
7530,MMC0000565,PO-066710,6229,569058,02/05/2026,V-F0-08
9540,MMC0000760,PO-067385,6229,327823,02/05/2026,V-C0-04
10040,MMC0000760,PO-067385,6229,327820,02/05/2026,V-C0-04
1700,MMC0000298,PO-067404,6229,833N69430,02/05/2026,RECV
2570,MMCSR00002,PO-067558,6229,333248,02/05/2026,RECV
5480,MMC0000518,PO-067558,6229,329289,02/05/2026,V-E0-01
5470,MMC0000518,PO-067558,6229,329289,02/05/2026,V-E0-01
5440,MMC0000518,PO-067558,6229,329289,02/05/2026,V-E0-01
520,MMC0000110,PO-067564,6229,567982,02/05/2026,V-E0-02
2090,MMC0001131,PO-067599,6229,329846,02/05/2026,RECV
1155,MMF0000007,PO-067679,6229,558973,02/05/2026,RECV
2520,MMC0000975,PO-067705,6229,4153493,02/05/2026,V-E0-02
4596,MMF0008037,PO-067706,6229,42534770,02/05/2026,T-00
4596,MMF0008037,PO-067706,6229,42534770,02/05/2026,T-00
3830,MMF0008037,PO-067706,6229,42534770,02/05/2026,T-00
3064,MMF0008037,PO-067706,6229,42534770,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
4680,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
2340,MMF0005537,PO-067711,6229,329601,02/05/2026,T-00
7730,MMC0000791,PO-067711,6229,567624,02/05/2026,V-C0-02
7730,MMC0000791,PO-067711,6229,567624,02/05/2026,V-C0-02
4720,MMC0000992,PO-067721,6229,325767,02/05/2026,V-E0-01
2000,MMC0000033,PO-067731,6229,330466,02/05/2026,RECV
7425,MMC0000408,PO-067741,6229,190251930,02/05/2026,V-D0-03
7535,MMC0000408,PO-067741,6229,190251930,02/05/2026,V-D0-03
7575,MMC0000408,PO-067741,6229,190251930,02/05/2026,V-D0-03
2485,MMC0000408,PO-067741,6229,190251930,02/05/2026,V-D0-03
144,RCA05,CUSTOMER SUPPLIED,6229,N/A,02/04/2026,RECV
8997,MMC0000056,PO-062075,6229,32513700,02/04/2026,V-F0-05
9036,MMC0000056,PO-062075,6229,32513700,02/04/2026,V-F0-05
9092,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9121,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9147,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9162,MMC0000056,PO-062075,6229,32513700,02/04/2026,V-F0-05
9186,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9196,MMC0000056,PO-062075,6229,32513700,02/04/2026,V-F0-05
9193,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9157,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9527,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
9496,MMC0000056,PO-062075,6229,32513690,02/04/2026,V-F0-05
7071,MMC0000125,PO-066282,6229,69080-1,02/04/2026,V-D0-07
7108,MMC0000125,PO-066282,6229,69080-1,02/04/2026,V-D0-07
7800,MMC0000652,PO-066623,6229,42549150,02/04/2026,V-C0-08
8290,MMC0000652,PO-066623,6229,42549150,02/04/2026,V-C0-08
8290,MMC0000652,PO-066623,6229,42549150,02/04/2026,V-C0-08
8200,MMC0000652,PO-066623,6229,42549150,02/04/2026,V-C0-08
8350,MMC0000652,PO-066623,6229,42549150,02/04/2026,V-C0-08
3464,MMC0000658,PO-066764,6229,33552,02/04/2026,V-F0-08
3598,MMC0000658,PO-066764,6229,33552,02/04/2026,V-F0-08
4774,MMF0005012,PO-067102,6229,842P35880,02/04/2026,T-00
4774,MMF0005012,PO-067102,6229,811N02530,02/04/2026,T-00
4520,MMC0000994,PO-067253,6229,332082,02/04/2026,V-E0-06
4520,MMC0000994,PO-067253,6229,332082,02/04/2026,V-E0-06
4640,MMC0000994,PO-067253,6229,332082,02/04/2026,V-E0-06
3110,MMC0000797,PO-067711,6229,328400,02/04/2026,V-D0-03
3960,MMC0000797,PO-067711,6229,330331,02/04/2026,V-D0-03
5940,MMC0000797,PO-067711,6229,330331,02/04/2026,V-D0-03
5940,MMC0000797,PO-067711,6229,330331,02/04/2026,V-D0-03
427,MMF0002007,PO-067719,6229,,02/04/2026,T-00
1,MMF0000124,PO-067742,6229,,02/04/2026,RECV DESK
7780,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
7780,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8300,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8300,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8300,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8300,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8390,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8390,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8390,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
8390,MMC0000652,PO-066623,6604,332293,02/03/2026,V-C0-08
1220,MMC0000943,PO-066901,6604,568127,02/03/2026,V-E0-06
1280,MMC0000943,PO-066901,6604,833P61000,02/03/2026,V-E0-06
1440,MMC0000943,PO-066901,6604,833P61000,02/03/2026,V-E0-06
1440,MMC0000943,PO-066901,6604,833P60990,02/03/2026,V-E0-06
2100,MMC0000932,PO-066901,6604,332077,02/03/2026,V-E0-01
5600,MMC0000932,PO-066901,6604,332082,02/03/2026,V-E0-06
5610,MMC0000932,PO-066901,6604,330462,02/03/2026,V-E0-01
7480,MMC0000932,PO-066901,6604,330462,02/03/2026,V-E0-06
1440,MMC0000092,PO-067333,6604,843P71410,02/03/2026,V-D0-07
8000,MMC0000092,PO-067333,6604,329846,02/03/2026,V-D0-07
4180,MMC0000719,PO-067404,6604,330233,02/03/2026,V-D0-03
4180,MMC0000719,PO-067404,6604,330233,02/03/2026,V-D0-03
3558,MMF0005506,PO-067597,6604,331501,02/03/2026,T-00
3558,MMF0005506,PO-067597,6604,331501,02/03/2026,T-00
504,MMF0005525,PO-067599,6604,330462,02/03/2026,T-00
504,MMF0005525,PO-067599,6604,330462,02/03/2026,T-00
2950,MMFSR05511,PO-067628,6604,330466,02/03/2026,T-00
2950,MMFSR05511,PO-067628,6604,330466,02/03/2026,T-00
2610,MMC0001130,PO-067679,6604,327308,02/03/2026,V-D0-05
3240,MMF0005510,PO-067711,6604,332082,02/03/2026,T-00
3240,MMF0005510,PO-067711,6604,332082,02/03/2026,T-00
3310,MMC0000777,PO-067711,6604,821N10140,02/03/2026,V-D0-05
5140,MMC0000777,PO-067711,6604,842N31430,02/03/2026,V-D0-05
6690,MMC0000777,PO-067711,6604,821N10140,02/03/2026,V-D0-05
9340,MMC0000777,PO-067711,6604,831P06870,02/03/2026,V-D0-05
3076,MMC0000318,PO-067020,5834,18874,02/02/2026,V-D0-03
3080,MMC0000318,PO-067020,5834,18874,02/02/2026,V-D0-03
1536,MMC0000318,PO-067020,5834,18874,02/02/2026,V-D0-03
1680,MMC0000096,PO-067031,5834,323075,02/02/2026,V-D0-05
2950,MMC0001108,PO-067312,5834,332082,02/02/2026,V-E0-06
2210,MMC0000719,PO-067404,5834,5348050,02/02/2026,V-D0-03
1610,MMC0000443,PO-067404,5834,566317,02/02/2026,V-E0-06
2580,MMC0000443,PO-067404,5834,R03445,02/02/2026,V-E0-06
5450,MMC0000417,PO-067599,5834,R06262,02/02/2026,V-D0-05
5480,MMC0000417,PO-067599,5834,R06262,02/02/2026,V-D0-05
5550,MMC0000417,PO-067599,5834,R06262,02/02/2026,V-D0-05
5560,MMC0000417,PO-067599,5834,R06262,02/02/2026,V-D0-05
5750,MMC0000417,PO-067599,5834,190259745,02/02/2026,V-D0-05
5800,MMC0000417,PO-067599,5834,190259745,02/02/2026,V-D0-05
2812,MMC0000726,PO-067019,6229,315063,01/30/2026,V-D0-03
8290,MMC0000928,PO-067405,6229,332395,01/30/2026,V-F0-09
8960,MMC0000928,PO-067405,6229,332395,01/30/2026,V-F0-09
9020,MMC0000928,PO-067405,6229,332395,01/30/2026,V-F0-09
8700,MMC0000928,PO-067405,6229,332395,01/30/2026,V-F0-09
4590,MMF0005501,PO-067718,6229,MULTIPLE,01/30/2026,T-00
160,84743947,CREDIT CARD,6229,PIL-298407,01/29/2026,RECV DESK
10000,4146803,PO-066287,6229,2512161-3,01/29/2026,TRL-02
6500,2446820,PO-066287,6229,2407101-3,01/29/2026,TRL-02
6500,2446820,PO-066287,6229,2407101-3,01/29/2026,TRL-02
7000,2446820,PO-066287,6229,2407101-3,01/29/2026,TRL-02
16000,HWM06040,PO-067139,6229,,01/29/2026,RECV
5000,92210-1485,PO-067139,6229,,01/29/2026,RECV
6170,MMC0000565,PO-067287,6229,558061,01/29/2026,V-F0-10
6170,MMC0000565,PO-067287,6229,558061,01/29/2026,V-F0-10
7550,MMC0000565,PO-067287,6229,569058,01/29/2026,V-F0-10
7550,MMC0000565,PO-067287,6229,569058,01/29/2026,V-F0-10
7230,MMC0000565,PO-067287,6229,569058,01/29/2026,V-F0-10
7230,MMC0000565,PO-067287,6229,569058,01/29/2026,V-F0-10
50,MMF0005932,PO-067341,6229,R0914B,01/29/2026,RECV
1780,MMC0001140,PO-067438,6229,332077,01/29/2026,RECV
2880,MMC0000873,PO-067440,6229,NLPE4728,01/29/2026,RECV
6400,MMC0001148,PO-067468,6229,831N13320,01/29/2026,RECV
5400,MMC0000376,PO-067506,6229,329291,01/29/2026,RECV
3565,MMFSR05506,PO-067530,6229,331503,01/29/2026,T-00
3565,MMFSR05506,PO-067530,6229,331503,01/29/2026,T-00
5770,MMC0000559,PO-067530,6229,F05724,01/29/2026,RECV
1590,MMC0000413,PO-067536,6229,R86780,01/29/2026,RECV
1540,MMC0000413,PO-067536,6229,F00371,01/29/2026,RECV
4530,MMC0000413,PO-067536,6229,R07209,01/29/2026,RECV
673,MMF0005808,PO-067553,6229,330997,01/29/2026,R-G0-01
